Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
Id_ftl11b5sul,2022-03-02,2,unemployed,1191.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,30 - 39 %,1,1,2000,1,0
Id_35h4e4rrr1,2023-02-23,4,unemployed,2593.0,Urban,Gauteng,,,,,,,,,,0,1,1994,6,0
Id_t2r0aas6us,2023-03-09,4,unemployed,245.0,Urban,Gauteng,0.0,0.0,0.0,1.0,,,,,,1,1,2000,1,0
Id_3ywsmalbj8,2023-03-16,4,unemployed,887.0,Suburb,Gauteng,1.0,0.0,0.0,1.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,3,0
Id_zzomcxbclw,2022-08-02,3,unemployed,1009.0,Urban,North West,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,30 - 39 %,1,1,1994,5,0
Id_q2tow2fkg5,2023-02-28,4,unemployed,1893.0,Urban,Free State,1.0,0.0,0.0,1.0,,70 - 79 %,50 - 59 %,,,0,1,1996,6,0
Id_7b5xqryia7,2022-03-09,2,studying,,Urban,Gauteng,1.0,1.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,1995,5,0
Id_7qc9upx4dd,2022-08-08,3,other,,Urban,Free State,,,,,,,,,,0,1,1989,10,1
Id_ysf3dyiixz,2021-08-19,1,studying,,Urban,Western Cape,1.0,,,5.0,,,,,,1,1,2000,11,1
Id_efvmxum68s,2023-02-28,4,unemployed,1073.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,0,1,1988,12,0
Id_4va9b89wky,2023-02-08,4,unemployed,1035.0,Urban,Gauteng,,,,,,,,,,0,1,1991,7,1
Id_4gwzuehuhg,2023-03-22,4,studying,,Urban,Limpopo,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,1997,11,0
Id_ghmbla3hgz,2022-08-12,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,1986,8,0
Id_2dip6wdxhc,2021-08-18,1,studying,,Rural,Mpumalanga,1.0,,,3.0,,40 - 49 %,60 - 69 %,,,0,1,1989,9,0
Id_0oxemu2n07,2022-08-05,3,other,,Suburb,Gauteng,1.0,0.0,1.0,1.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,1996,11,1
Id_xmprc3zar8,2023-02-09,4,self employed,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1996,8,0
Id_n4vxfvweez,2023-03-23,4,unemployed,64.0,Suburb,Limpopo,,,,,,,,,,1,1,1991,9,0
Id_10jabbdff0,2023-03-22,4,unemployed,3017.0,Rural,Limpopo,,,,,,,,,,1,1,1989,7,0
Id_u12osp2mnp,2023-02-09,4,wage employed,243.0,Rural,Eastern Cape,1.0,,,2.0,0 - 29 %,,40 - 49 %,,,1,1,2000,1,0
Id_bx6cbvg5a8,2022-03-02,2,wage employed,365.0,Urban,Gauteng,,,,,,,,,,0,1,1998,9,0
Id_narryam71o,2023-02-09,4,studying,,Suburb,Limpopo,,,,,,,,,,0,1,2001,5,1
Id_ga0czqkz3w,2022-07-29,3,unemployed,247.0,Urban,Limpopo,1.0,0.0,0.0,0.0,,40 - 49 %,50 - 59 %,,,1,1,1994,5,0
Id_z1c92z0u37,2023-02-15,4,unemployed,365.0,Urban,Gauteng,1.0,,,3.0,,70 - 79 %,60 - 69 %,,,0,1,2000,1,0
Id_d3kjr0nms2,2023-03-07,4,unemployed,33.0,Urban,Gauteng,,,,,,,,,,1,1,1991,7,0
Id_6ef0bgl2jt,2023-03-22,4,unemployed,521.0,Rural,Mpumalanga,,,,,,,,,,1,1,1989,12,0
Id_ylxruw8pvh,2022-08-12,3,studying,,Rural,Limpopo,1.0,1.0,0.0,2.0,50 - 59 %,,60 - 69 %,,50 - 59 %,1,1,1997,10,0
Id_6wgo5733n3,2023-03-17,4,unemployed,1160.0,Urban,Western Cape,0.0,,,3.0,,,,,,1,1,1990,10,0
Id_pxock2iw7v,2021-08-18,1,unemployed,0.0,Urban,Gauteng,1.0,,,2.0,,50 - 59 %,60 - 69 %,,,0,1,2001,4,1
Id_jdmje369k1,2022-08-08,3,other,,Urban,KwaZulu-Natal,1.0,0.0,1.0,3.0,40 - 49 %,,60 - 69 %,,60 - 69 %,0,1,1998,5,1
Id_kf8jprqkne,2023-02-08,4,unemployed,736.0,Urban,KwaZulu-Natal,1.0,,,1.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
Id_jvuqw6a418,2022-02-24,2,unemployed,425.0,Urban,North West,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,40 - 49 %,1,1,2001,9,0
Id_kcoa5n29co,2023-02-13,4,studying,,Rural,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1996,4,0
Id_5z4hkou72s,2021-08-12,1,wage employed,0.0,Urban,Eastern Cape,1.0,,,3.0,30 - 39 %,,60 - 69 %,,,1,1,1988,1,0
Id_3yqidvqaik,2022-08-04,3,other,,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,1988,9,0
Id_m2pyay8i8n,2023-02-16,4,unemployed,401.0,Urban,Western Cape,1.0,0.0,0.0,5.0,,30 - 39 %,50 - 59 %,,,1,1,2003,2,0
Id_dnb01owahy,2023-02-27,4,unemployed,36.0,Urban,Gauteng,,,,,,,,,,0,1,2002,12,0
Id_bcqllfxdar,2022-08-05,3,unemployed,339.0,Urban,Limpopo,1.0,0.0,0.0,2.0,0 - 29 %,,40 - 49 %,,,1,1,1989,8,0
Id_dylwpnny2q,2023-02-08,4,unemployed,370.0,Rural,Limpopo,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,2003,11,0
Id_cbc10a2qfx,2023-03-14,4,unemployed,64.0,Urban,Eastern Cape,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2004,2,0
Id_m5d7ircd2p,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,10,0
Id_kqg866iag9,2023-03-01,4,unemployed,33.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,1995,12,0
Id_kt1e3lmmo6,2022-03-16,2,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,40 - 49 %,,80 - 100 %,,50 - 59 %,1,1,2000,1,1
Id_bdh29ilwyy,2023-03-09,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,0 - 29 %,,,50 - 59 %,0 - 29 %,1,1,1997,9,1
Id_ifv64dev4o,2023-03-09,4,unemployed,429.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,1,1,1997,6,0
Id_fgme5u87zy,2023-02-09,4,unemployed,36.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2001,10,0
Id_cqtkv5j1qu,2022-03-17,2,unemployed,80.0,Rural,North West,1.0,0.0,0.0,2.0,0 - 29 %,,50 - 59 %,,,0,1,2000,1,0
Id_365u6cbopf,2023-02-10,4,studying,,Suburb,KwaZulu-Natal,1.0,,,4.0,50 - 59 %,,60 - 69 %,,60 - 69 %,1,1,2000,1,0
Id_mg4piwucjo,2023-03-02,4,wage employed,304.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,7,0
Id_d0mbeler1y,2023-02-13,4,studying,,Urban,Gauteng,1.0,,,1.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,1
Id_kaynj2ioya,2023-02-07,4,studying,,Urban,Limpopo,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,2000,1,0
Id_g9wpht3ox9,2022-08-10,3,unemployed,5.0,Suburb,Eastern Cape,0.0,,,,,,,,,0,1,1997,1,0
Id_mtgsjl12nu,2022-08-01,3,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,1999,7,0
Id_yogk5o17ok,2022-03-04,2,self employed,272.0,Urban,Gauteng,1.0,0.0,1.0,1.0,,50 - 59 %,50 - 59 %,,,1,1,2000,1,1
Id_7g1sc2km9u,2021-08-13,1,wage employed,0.0,Urban,KwaZulu-Natal,1.0,,,4.0,,,,,,0,1,1988,9,1
Id_1eji8oap6l,2023-02-13,4,unemployed,828.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,0 - 29 %,50 - 59 %,,,1,1,2000,1,0
Id_d1bfmo9lw1,2023-03-23,4,studying,,Rural,Limpopo,,,,,,,,,,1,1,1997,12,0
Id_0lmx33b1b7,2023-02-02,4,unemployed,337.0,Urban,Gauteng,0.0,0.0,0.0,4.0,,,,,,0,1,2000,10,0
Id_020yayrjhs,2023-03-13,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,2.0,80 - 100 %,,50 - 59 %,,50 - 59 %,1,1,1999,12,0
Id_nj5bq4t9jd,2022-02-24,2,self employed,2077.0,Suburb,Eastern Cape,1.0,0.0,0.0,,,60 - 69 %,50 - 59 %,,,1,1,2000,10,1
Id_c374e8f3i7,2021-08-13,1,wage employed,0.0,Rural,KwaZulu-Natal,0.0,,,2.0,,,,,,0,1,1996,11,0
Id_dme0g5hqd2,2022-03-07,2,unemployed,467.0,Urban,Gauteng,1.0,0.0,0.0,5.0,0 - 29 %,,,40 - 49 %,,0,1,2000,1,0
Id_wx9o2bbeuz,2023-03-24,4,unemployed,64.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2002,2,0
Id_tw8i7nkf0z,2022-03-17,2,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,,0,1,2000,1,1
Id_wghb4qugss,2021-08-19,1,wage employed,0.0,Rural,KwaZulu-Natal,1.0,,1.0,3.0,,50 - 59 %,60 - 69 %,,,0,1,1996,7,0
Id_nn47jnl3yw,2023-03-16,4,unemployed,2621.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1994,2,0
Id_l13sekmwwf,2022-08-05,3,self employed,2988.0,Urban,Western Cape,1.0,,,1.0,,,,,,0,1,1989,9,1
Id_2ldwwcot57,2023-02-28,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,0,1,1999,8,0
Id_1qto6mpgn2,2023-03-22,4,studying,,Rural,KwaZulu-Natal,1.0,1.0,0.0,3.0,30 - 39 %,,60 - 69 %,,50 - 59 %,1,1,1997,5,1
Id_gf8lxr816t,2023-02-24,4,unemployed,250.0,Urban,Free State,0.0,0.0,0.0,1.0,,,,,,0,1,1998,2,0
Id_6bukzamvij,2023-02-02,4,self employed,1193.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1996,4,1
Id_4jxetju3u2,2023-02-20,4,unemployed,67.0,Urban,Gauteng,1.0,1.0,0.0,1.0,60 - 69 %,,40 - 49 %,,50 - 59 %,0,1,1993,3,0
Id_xkobwvsqq2,2023-03-13,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,,50 - 59 %,,1,1,1996,11,0
Id_yoey2uh8rb,2023-03-15,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,2.0,30 - 39 %,,40 - 49 %,,30 - 39 %,1,1,1990,1,0
Id_agl8e249cl,2023-02-07,4,unemployed,36.0,Suburb,Gauteng,1.0,0.0,0.0,,0 - 29 %,,,40 - 49 %,30 - 39 %,1,1,2001,8,0
Id_12gri75w2f,2023-02-08,4,unemployed,920.0,Urban,Free State,1.0,0.0,0.0,3.0,,0 - 29 %,40 - 49 %,,,0,1,1999,10,0
Id_iq3g3kfq94,2023-02-21,4,unemployed,245.0,Urban,Limpopo,1.0,,1.0,,,50 - 59 %,50 - 59 %,,,0,1,1995,7,1
Id_umcs4bo3h0,2023-03-01,4,unemployed,795.0,Urban,KwaZulu-Natal,1.0,,,5.0,,40 - 49 %,,40 - 49 %,,0,1,2000,1,0
Id_r0clm3w5pt,2022-08-15,3,unemployed,644.0,Urban,North West,1.0,,,3.0,,40 - 49 %,60 - 69 %,,,0,1,2000,6,0
Id_618ppf7wqx,2021-08-18,1,unemployed,,Rural,Mpumalanga,0.0,,,3.0,,,,,,0,1,1994,5,1
Id_jt6psdjmz0,2022-08-11,3,wage employed,1282.0,Rural,Eastern Cape,1.0,,,3.0,,,,,,0,1,1994,3,1
Id_dfplj95gtp,2022-03-03,2,unemployed,839.0,Rural,KwaZulu-Natal,1.0,,,3.0,,,80 - 100 %,,,1,1,2000,1,1
Id_7zbnrxbl6d,2023-03-20,4,unemployed,735.0,Rural,Mpumalanga,0.0,0.0,0.0,2.0,,,,,,1,1,1994,12,0
Id_neuxbnf0jj,2022-03-16,2,unemployed,430.0,Suburb,KwaZulu-Natal,1.0,,,,,,40 - 49 %,,50 - 59 %,1,1,2000,1,0
Id_i58802a54s,2023-02-28,4,unemployed,615.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,40 - 49 %,,,0,1,1990,9,0
Id_f1q9g3tbog,2022-03-11,2,wage employed,33.0,Suburb,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,1
Id_oy5p30gb7d,2022-08-12,3,studying,,Suburb,North West,1.0,0.0,0.0,1.0,70 - 79 %,,60 - 69 %,,60 - 69 %,0,1,1998,7,0
Id_ch62i6363c,2023-02-13,4,unemployed,67.0,Suburb,Limpopo,1.0,,,,50 - 59 %,,60 - 69 %,,,0,1,1998,5,0
Id_fcsbcubxrh,2022-03-07,2,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,50 - 59 %,,60 - 69 %,,,1,1,2000,1,0
Id_urnqiuvjtu,2023-02-24,4,unemployed,365.0,Rural,Mpumalanga,,,,,,,,,,0,1,2002,9,0
Id_63yw4e7t70,2023-02-06,4,unemployed,334.0,Rural,Mpumalanga,1.0,0.0,0.0,2.0,60 - 69 %,,60 - 69 %,,70 - 79 %,0,1,1999,12,1
Id_pzhq2op5os,2023-02-27,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,1,1
Id_4mipbmk556,2023-02-07,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,2.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,2000,1,0
Id_cdn5i84yxg,2023-02-09,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,4.0,30 - 39 %,,50 - 59 %,,,0,1,2000,8,0
Id_taq7p5jl7t,2022-03-04,2,unemployed,64.0,Urban,North West,1.0,,,4.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
Id_qbwzqgyg03,2022-08-04,3,other,,Urban,Gauteng,1.0,1.0,0.0,5.0,60 - 69 %,,,60 - 69 %,,1,1,1987,4,1
Id_yleluv4ca0,2021-08-18,1,studying,,Urban,Gauteng,0.0,,,1.0,,,,,,1,1,1993,3,1
Id_mjwesqpaud,2023-02-24,4,unemployed,767.0,Urban,Free State,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,1993,8,0
Id_qsbklgl3m9,2022-07-29,3,unemployed,186.0,Urban,Gauteng,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,,1,1,2004,2,0
Id_9r5zep1zmc,2023-03-02,4,studying,,Urban,Gauteng,1.0,,,3.0,0 - 29 %,,70 - 79 %,,0 - 29 %,1,1,2000,1,0
Id_h6yrv6o1nn,2023-02-23,4,unemployed,736.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,,60 - 69 %,,0,1,1999,7,0
Id_ggw3z9r0b1,2022-03-16,2,studying,,Urban,Gauteng,1.0,1.0,0.0,1.0,,50 - 59 %,70 - 79 %,,,1,1,2000,1,1
Id_xght7uqq6i,2022-08-10,3,unemployed,644.0,Urban,Eastern Cape,0.0,,,,,,,,,0,1,1988,8,0
Id_s6g8brdydc,2022-03-17,2,unemployed,639.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1,1
Id_rdh006qq91,2022-02-24,2,unemployed,82.0,Urban,Western Cape,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,1,1,2000,3,0
Id_vj60i8d0vf,2023-02-15,4,unemployed,153.0,Urban,Western Cape,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,1990,2,1
Id_61rvl04rfk,2022-03-02,2,unemployed,792.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,2000,1,1
Id_hc64u8cfhl,2023-02-14,4,studying,,Urban,Gauteng,1.0,0.0,1.0,,,30 - 39 %,50 - 59 %,,,1,1,1995,10,0
Id_rudjsq19zk,2023-02-20,4,self employed,36.0,Urban,Mpumalanga,,,,,,,,,,0,1,2003,3,1
Id_y6jo0z6071,2022-02-24,2,studying,,Urban,Eastern Cape,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,1996,2,1
Id_nj6c2lqys0,2022-03-07,2,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,70 - 79 %,,,1,1,2000,1,1
Id_ik1og0p0e4,2023-02-16,4,unemployed,767.0,Urban,Mpumalanga,,,,,,,,,,0,1,2000,6,0
Id_tzkdzsqtzn,2023-03-13,4,studying,,Urban,Eastern Cape,1.0,0.0,1.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,1999,3,0
Id_rgpi8n6dsc,2022-08-05,3,wage employed,492.0,Rural,KwaZulu-Natal,1.0,,,1.0,,30 - 39 %,70 - 79 %,,,0,1,1994,2,1
Id_nk5m4uop4r,2023-02-08,4,studying,,Suburb,Mpumalanga,1.0,,,4.0,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,0
Id_k5jy60gn9u,2023-02-22,4,self employed,,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1997,11,0
Id_4ms4vqa1zc,2023-02-15,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,0,1,1999,3,0
Id_noou4ghnjj,2023-02-06,4,unemployed,889.0,Urban,Western Cape,1.0,,,5.0,,50 - 59 %,,60 - 69 %,50 - 59 %,0,1,1976,6,0
Id_ljj69zwn1s,2023-02-23,4,unemployed,432.0,Urban,Free State,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,1998,11,0
Id_9lagqb9rlr,2023-03-01,4,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,0,1,2000,1,0
Id_rwpm1gvyd0,2023-02-27,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,40 - 49 %,,,0,1,2002,12,1
Id_bbmx8n8wd7,2022-02-24,2,unemployed,275.0,Urban,Free State,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1991,12,1
Id_tintmij8xy,2023-02-08,4,unemployed,2260.0,Suburb,Limpopo,1.0,0.0,1.0,,,40 - 49 %,50 - 59 %,,,0,1,1996,4,0
Id_8j1as9aetk,2022-03-02,2,unemployed,96.0,Suburb,Gauteng,1.0,,,1.0,,50 - 59 %,50 - 59 %,,,0,1,1996,1,0
Id_j5xqxfiimt,2023-02-21,4,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,1991,12,0
Id_0w58v999z3,2022-08-03,3,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,5,0
Id_cjruuxig9u,2023-02-02,4,self employed,,Rural,Mpumalanga,1.0,,,3.0,40 - 49 %,,50 - 59 %,,50 - 59 %,1,1,2000,3,0
Id_5gb6palgub,2022-03-01,2,unemployed,1160.0,Urban,Eastern Cape,0.0,0.0,0.0,1.0,,,,,,0,1,1994,12,0
Id_d83eoen75t,2022-08-02,3,wage employed,,Urban,Western Cape,1.0,0.0,0.0,5.0,50 - 59 %,,,70 - 79 %,40 - 49 %,0,1,1997,12,0
Id_322nhwuw9b,2023-03-14,4,unemployed,64.0,Suburb,Mpumalanga,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,0 - 29 %,1,1,2002,10,0
Id_cqo5ems9x9,2023-02-06,4,wage employed,90.0,Rural,North West,1.0,,,2.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
Id_3exuh6lbi5,2023-02-13,4,unemployed,401.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,0 - 29 %,60 - 69 %,,,1,1,2003,1,0
Id_qhk4wrqy8f,2023-03-17,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,1990,9,0
Id_voya0i4f6h,2023-02-13,4,self employed,,Urban,Free State,,,,,,,,,,0,1,1988,6,0
Id_9ydnfisbob,2023-02-14,4,studying,,Urban,Eastern Cape,1.0,,,3.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,1
Id_yfkldlfhi6,2022-07-29,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2001,1,0
Id_wvunu1n0ng,2022-08-08,3,other,,Rural,Limpopo,0.0,,,0.0,,,,,,0,1,1995,9,1
Id_q7drfn5wmy,2023-03-22,4,unemployed,764.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,5.0,,70 - 79 %,,60 - 69 %,,1,1,2002,6,0
Id_ceda8ydzvn,2023-03-17,4,unemployed,2256.0,Rural,Mpumalanga,0.0,0.0,0.0,,,,,,,1,1,1994,2,0
Id_uhs76t5mb0,2023-02-07,4,wage employed,854.0,Suburb,Free State,1.0,,,,0 - 29 %,,40 - 49 %,,0 - 29 %,0,1,1984,4,0
Id_2i5l11efch,2023-02-13,4,self employed,,Urban,Western Cape,,,,,,,,,,0,1,1999,3,1
Id_4u9tryvtzv,2022-03-16,2,unemployed,445.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,50 - 59 %,40 - 49 %,,,1,1,2000,1,0
Id_qjras5zkdc,2023-02-13,4,wage employed,31.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
Id_5xnwx6ryip,2022-02-28,2,wage employed,52.0,Urban,Gauteng,1.0,,,5.0,,50 - 59 %,,50 - 59 %,,0,1,2000,10,1
Id_kvt1idpk2p,2022-03-17,2,wage employed,61.0,Urban,Gauteng,1.0,,,4.0,,30 - 39 %,50 - 59 %,,,0,1,2000,1,1
Id_ctlpa901uz,2023-02-15,4,studying,,Urban,Free State,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,1999,5,0
Id_ode8i12oba,2022-02-22,2,studying,,Rural,KwaZulu-Natal,1.0,,,2.0,,,,,,0,1,1990,10,1
Id_xo5ks7vlii,2022-08-04,3,wage employed,,Urban,Western Cape,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,1998,6,0
Id_b4a78nm4nk,2022-03-14,2,wage employed,59.0,Suburb,Mpumalanga,1.0,0.0,0.0,5.0,,50 - 59 %,,50 - 59 %,,1,1,2000,1,1
Id_syrhugrlw1,2022-03-02,2,unemployed,6.0,Urban,Gauteng,1.0,,,0.0,0 - 29 %,,70 - 79 %,,0 - 29 %,0,1,1999,11,0
Id_619wn30vlx,2023-02-28,4,self employed,220.0,Rural,Eastern Cape,,,,,,,,,,0,1,2001,12,1
Id_1zz1044jjf,2022-08-12,3,studying,,Urban,Free State,1.0,0.0,0.0,1.0,,50 - 59 %,50 - 59 %,,,1,1,1992,8,0
Id_fhd54cym9b,2023-03-23,4,unemployed,429.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,50 - 59 %,50 - 59 %,,,1,1,2002,5,0
Id_4cuo6avp6y,2022-03-03,2,unemployed,304.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,40 - 49 %,,,1,1,2000,1,1
Id_hq3gvhx3pr,2023-03-16,4,unemployed,1890.0,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1991,2,0
Id_iunpn2y312,2023-02-06,4,unemployed,882.0,Urban,Gauteng,0.0,,,2.0,,,,,,1,1,2000,1,0
Id_btkdn56seq,2023-02-20,4,studying,,Rural,Eastern Cape,,,,,,,,,,0,1,2001,6,0
Id_gtvmpf9z8h,2023-03-24,4,unemployed,643.0,Rural,Mpumalanga,1.0,0.0,0.0,,,0 - 29 %,30 - 39 %,,,1,1,1999,8,0
Id_jyhjfqhi4r,2023-02-07,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,30 - 39 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,0
Id_cloe33cqpm,2022-03-10,2,studying,,Urban,Western Cape,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,1,1,1997,9,1
Id_k3defmcubs,2022-02-25,2,unemployed,60.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,5.0,,,,,,1,1,2000,12,0
Id_09zumgibv2,2022-03-02,2,unemployed,521.0,Rural,Eastern Cape,0.0,,,2.0,,,,,,0,1,1995,1,0
Id_1dutpbjgn2,2022-03-15,2,unemployed,351.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,50 - 59 %,60 - 69 %,,,1,1,2000,1,1
Id_31sa68nbyc,2022-07-28,3,employment programme,,Suburb,Gauteng,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,0,1,1996,1,0
Id_hijyc83v92,2022-03-16,2,unemployed,691.0,Urban,Eastern Cape,1.0,,,1.0,40 - 49 %,,50 - 59 %,,,0,1,2000,1,1
Id_1r0b8uidhf,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,0.0,,50 - 59 %,,40 - 49 %,,0,1,2002,9,0
Id_rmey0jxgc8,2023-02-14,4,wage employed,122.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
Id_7hgr6e8kci,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,60 - 69 %,,50 - 59 %,,1,1,2003,6,0
Id_2zeniuw4kp,2023-02-06,4,unemployed,36.0,Urban,Eastern Cape,1.0,1.0,0.0,0.0,,60 - 69 %,50 - 59 %,,,1,1,1990,2,0
Id_y5fw4uxo5i,2023-02-08,4,unemployed,859.0,Urban,Free State,,,,,,,,,,1,1,1987,9,0
Id_fooxnj6097,2023-02-06,4,studying,,Rural,Limpopo,1.0,,,1.0,,60 - 69 %,60 - 69 %,,,0,1,2000,1,1
Id_xtb7jirp4j,2023-02-27,4,wage employed,151.0,Suburb,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,1
Id_yuzw56utsy,2022-03-04,2,employment programme,102.0,Urban,Eastern Cape,0.0,,,3.0,,,,,,1,1,2000,1,1
Id_8k9sn6sy7j,2022-07-29,3,self employed,,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,2003,4,0
Id_qstzt11sy0,2022-07-28,3,unemployed,217.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,2000,5,0
Id_o7wo9s0de1,2021-08-18,1,studying,,Urban,Western Cape,1.0,,,4.0,,50 - 59 %,60 - 69 %,,,0,1,1999,9,0
Id_2k1m87wb7j,2022-02-28,2,studying,,Urban,Free State,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,1997,12,1
Id_hkljdfejka,2023-02-06,4,self employed,1711.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,1,1,1995,2,1
Id_mswd9tnfgw,2022-08-05,3,unemployed,5.0,Urban,Mpumalanga,1.0,,,2.0,,50 - 59 %,60 - 69 %,,,1,1,2000,8,0
